,0,1,2,3,4,5
59,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",So 25.11.2012,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden kurz vor Beginn auf www.tv.admin.ch aufgeschaltet.,Der Bundesrat,Links   www.tv.admin.ch   Abstimmungsvorlagen   Medienmitteilung vom 22. August 2012: Abstimmungserläuterungen vom 25. November 2012,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4261.html
60,Restaurant Schmiedstube; Schmiedenplatz 5 3011 Bern,Di 30.10.2012 09:45 - 16:00,"Aus aktuellem Anlass lädt das PK-Netz am 30. Oktober 2012 in Bern zu einer Tagung zum Mindestumwandlungssatz. Für die Referate und für die Podiumsdiskussion konnten wichtige Vertreterinnen und Vertreter der Arbeitgeber- und Arbeitnehmerseite sowie des Bundesamtes für Sozialversicherungen und der Pensionskassen gewonnen werden. Das Eidgenössische Departement des Innern hat Anfangs Jahr den Bericht über die Lage der 2. Säule in die Anhörung gegeben. Anhand des Berichts und der Anhörungsergebnisse will die Regierung Reformen vorschlagen. Diese Anhörungsergebnisse liegen nun vor, die Diskussion um den Mindestumwandlungssatz MUS ist in vollem Gange. Die technischen Grundlagen zeigen, dass sich die Lebenserwartung in den letzten 5 Jahren noch einmal deutlich erhöht hat. Gleichzeitig hat sich in den letzten Jahren das Zinsgefüge deutlich nach unten entwickelt, was sich auch in immer tieferen Mindestzins-Vorschriften niedergeschlagen hat. Diese beiden Parameter – Lebenserwartung und Zinsniveau – verleiten Bundesrat, Pensionskassenverband und Pensionskassenexperten dazu, erneut eine Senkung des Mindestumwandlungssatzes zu fordern. Allerdings haben diese Kreise noch nicht vergessen, wie deutlich sie mit ihren Plänen in der Volksabstimmung vom 7. März 2010 gescheitert sind.",PK-Netz; Postfach 1184; 3000 Bern 23; info@pk-netz.ch,PK-Netz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4262.html
61,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Do 30.08.2012 13:30,Präsentation der Studie der Milizkommission zur Bedeutung der Armee für die Schweiz; Medienkonferenz mit Bundesrat Ueli Maurer,Silvia Steidle; Sprecherin VBS / Porte-parole du DDPS / Portavoce del DDPS; 031 324 50 86,"Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4263.html
62,Von Wattenwyl-Haus; Maison de Watteville; Junkerngasse 3011 Bern,Mo 27.08.2012 12:30,Fototermin,"Georg Farago; Pressesprecher, Information EDA; Porte-parole, Information DFAE; Tel : +41 79 301 70 35",Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4264.html
63,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Mo 27.08.2012 15:00,"Medienkonferenz; Referenten: Nationalrat Adrian Amstutz (BE), Fraktionspräsident SVP Schweiz; Nationalrat Jean François Rime (VD), Präsident SGV; Nationalrat Hans Killer (AG); Nationalrat Walter Wobmann (SO)","Martin Baltisser, Generalsekretär SVP Schweiz; 031 300 58 58",SVP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4265.html
64,Hauptsitz der EAV; Siège principal de la RFA; Sede della RFA; Länggassstrasse 35 Bern,Fr 31.08.2012 11:00,"2012 feiert die EAV ihr 125-jähriges Bestehen. Im Zentrum dieses Jubiläums stehen sowohl die Zukunft wie die Vergangenheit. Nach dem Abschluss der Totalrevision des Alkoholgesetzes wird die EAV in die grosse Familie des Zolls wechseln und dort eine neue Organisationseinheit Alkohol bilden. ; Am 2. September 2012 wird es 125 Jahre her sein, dass die EAV ihr operatives Geschäft aufnahm. An dem Tag im Jahre 1887 begann der Bund, Trinksprit zum Monopolpreis zu verkaufen. Anlässlich dieses symbolträchtigen Datums findet die offizielle Jubiläumsfeier statt. Im Zentrum des Programms wird die Kultur stehen. Sie wird sowohl die Kontinuität wie die Erneuerung ansprechen.",Nicolas Rion; Kommunikationsleiter EAV / Responsable de la communication RFA / Responsabile della comunicazione RFA; 031 309 12 64; nicolas.rion@eav.admin.ch,Eidg. Alkoholverwaltung (bis 12.2017),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4266.html
65,Restaurant Schmiedstube; Schmiedenplatz 5 3011 Bern,Di 04.09.2012 10:00 - 11:45,Medienkonferenz,Schweizerische Arbeitsgemeinschaft für die Berggebiete (SAB); Groupement suisse pour les régions de montagne (SAB; 031 382 10 10; info@sab.ch,Schweizerische Arbeitsgemeinschaft für die Berggebiete (SAB) und Schweizer Berghilfe,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4268.html
66,AlpTransit Infozentrum Sedrun; Via Ischi 2 7188 Sedrun (GR),Mi 05.09.2012 12:30 - 13:45,Kurze Ansprache der Bundespräsidentin mit Gelegenheit zu Bildaufnahmen,"Ursula Eggenberger; Information & Kommunikation BK / Information et communication ChF / Informazione e comunicazione CaF; 031 322 37 63; Kontaktperson in Sedrun / Pour tout renseignement à Sedrun / Persona di contatto a Sedrun: Alfred Schmid, AlpTransit Infozentrum Sedrun, Tel. 079 438 81 79",Der Bundesrat,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4269.html
67,"Medienzentrum Bundeshaus, kleiner Konferenzraum; Centre de presse du Palais fédéral, petite salle de conférences; Centro media di Palazzo federale, piccola sala delle conferenze Bern",Di 04.09.2012 09:30,Medienorientierung; Die Orientierung steht in Zusammenhang mit der Jahreskonferenz der Abteilung Menschliche Sicherheit vom 11. September 2012 im Kursaal Bern,Silvia Müller; Kommunikationsbeauftragte EDA / Chargée de communication du DFAE / Incaricata della comunicazione DFAE; 031 322 33 54 oder/ou/o 079 828 57 71,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4270.html
68,Universität Zürich; Rämistrasse 71; KOL-G-201 Aula Zürich,Di 11.09.2012 18:00,Podiumsdiskussion; Mit; alt Bundesrätin Micheline Calmy-Rey; Nationalrat Hans Fehr (SVP); Nationalrat Ruedi Lustenberger (CVP); Nationalrat Luzi Stamm(SVP); alt Nationalrat Remo Gysin (SP); Moderation: Christine Maier; Eintritt frei,"Luzia Lüönd, T 041 818 80 94",Gesellschaft Schweiz-UNO (GSUN),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4271.html
69,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Mi 13.02.2013 11:00,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden kurz vor Beginn auf www.tv.admin.ch aufgeschaltet.,Der Bundesrat,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4272.html
70,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Mi 20.02.2013 11:30,Point de Presse mit Vizekanzler und Bundesratssprecher André Simonazzi;; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden kurz vor Beginn auf www.tv.admin.ch aufgeschaltet.,Der Bundesrat,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4273.html
71,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Mi 27.02.2013,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden kurz vor Beginn auf www.tv.admin.ch aufgeschaltet.,Der Bundesrat,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4274.html
72,Hotel Bern; Zeughausgasse 9 3011 Bern,Mo 03.09.2012 13:15,Medienkonferenz,Michael Töngi; Generalsekretär; 031 301 90 50 / 079 205 97 65,Schweizerischer Mieterinnen- und Mieterverband,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4276.html
73,Bernerhof; Leuchtersaal; Bundesgasse 3 Bern,Di 04.09.2012 11:50,Point de presse,Annetta Bundi; Presse- und Informationsdienst UVEK / Service de presse et d'information DETEC / Servizio stampa DATEC; 031 322 50 02,"Eidgenössisches Departement für Umwelt, Verkehr, Energie und Kommunikation",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4277.html
74,"Hotel Bern, Zeughausgasse 9 3011 Bern",Di 19.02.2013 14:15,"Medienkonferenz; Chancen und Risiken für Entwicklungshilfe und Investitionen im neuen Boomland Asiens; Nach ihrer Rückkehr aus Myanmar informieren: Caroline Morel, Geschäftsleiterin SWISSAID; Carlo Sommaruga, Nationalrat (SP/GE); Doris Fiala, Nationalrätin (FDP/ZH); Anne Seydoux, Ständerätin (CVP/JU)","Lorenz Kummer, Mediensprecher SWISSAID; 031-350-5351; l.kummer@swissaid.ch",SWISSAID,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4278.html
75,Von Wattenwyl-Haus; Maison de Watteville; Junkerngasse Bern,Mo 03.09.2012 13:00,Fototermin,"Stefan von Below; Pressesprecher, Information EDA / Porte-parole, Information DFAE; Tel : +41 79 723 24 37",Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4279.html
76,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Fr 31.08.2012 10:00,Medienkonferenz,"Komitee ""Nein zur Alterswohn-Initiative""; c/o SP Schweiz; 031 329 59 89; presse@spschweiz.ch","Überparteiliches Komitee ""Nein zur Alterswohn-Initiative""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4280.html
77,Bern,Fr 31.08.2012,-,Der Bundesrat,Links   Medienmitteilung vom 21. August 2012,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4281.html
78,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Fr 28.09.2012,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden kurz vor Beginn auf www.tv.admin.ch aufgeschaltet.,Der Bundesrat,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4282.html
79,"Medienzentrum Bundeshaus, kleiner Konferenzraum; Centre de presse du Palais fédéral, petite salle de conférences Bern",Fr 31.08.2012 16:00,Point de presse mit FDP-Präsident Philipp Müller,"Noé Blancpain, Kommunikationschef, 078 748 61 63, blancpain@fdp.ch; Philippe Miauton, Pressesprecher, 079 277 68 41, miauton@fdp.ch",FDP.Die Liberalen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4283.html
80,Hotel DuPeyrou Neuenburg,Di 04.09.2012 10:30,10:45 Uhr Fototermin; 13:15 Uhr Point de presse,Tilman Renz; Stv. Chef Information EDA / Chef suppléant Information DFAE; +41 79 706 53 32,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4284.html
81,Kehrsatz (BE) und Bern,Mo 10.09.2012 09:00 - 14:45,"09:00 Uhr Fototermin, Bundeshaus West; 09:00 Uhr Fototermin, Schwanengasse 2; 11:00 Uhr Fototermin, Landgut Lohn; 11:10 Uhr Fototermin, Landgut Lohn; 12:10 Uhr Point de presse, Landgut Lohn; 14:45 Uhr Fototermin, Parlamentsgebäude","Für weitere Auskünfte betreffend Logistik und Organisation / Pour de plus amples informations sur la logistique et l’organisation : Linda Shepard, Kommunikationsbeauftragte EDA / Chargée de communication DFAE; +41 (0)79 544 48 16; Für inhaltliche Auskünfte / Pour des renseignements contextuels : Brigitte Hauser-Süess; Leiterin Kommunikation EFD / Cheffe communication DFF; +41 (0)79 292 08 77",Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4285.html
82,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Mo 10.09.2012 10:15 - 11:15,"Medienorientierung zum Projekt ""Jugend debattiert""; Teilnehmende Debatte; Cédric Wermuth, Nationalrat; Lukas Reimann, Nationalrat; Andrea Schlatter, Siegerin Wettbewerb „Jugend debattiert“ 2011 in der Kategorie 1; Nada Woodtli, Teilnehmerin Final „Jugend debattiert“ 2001 in der Kategorie 2; Lo Häberli, Rapper",Christian Metzger; 079 691 92 04; christian.metzger@dsj.ch,Dachverband Schweizer Jugendparlamente (DSJ) / Infoklick.ch / Stiftung Dialog,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4286.html
83,"Medienzentrum Bundeshaus, kleiner Konferenzraum; Centre de presse du Palais fédéral, petite salle de conférences; Centro media di Palazzo federale, piccola sala delle conferenze Bern",Do 06.09.2012 10:00 - 11:00,Medienkonferenz,Information EDA / Information DFAE / Informazione DFAE; 031 322 31 53,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4287.html
84,Kongresszentrum; Palais des Congrès Lugano,Sa 08.09.2012 11:15 - 18:30,-,"Sozialdemokratische Partei der Schweiz, Medien und Kommunikation; Parti socialiste suisse, Campagnes/communication; 031 329 69 89; presse@spschweiz.ch",SP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4288.html
85,Kongresszentrum; Palais des Congrès Lugano,So 09.09.2012 09:00 - 15:30,-,"Sozialdemokratische Partei der Schweiz, Medien und Kommunikation; Parti socialiste suisse, Campagnes/communication; 031 329 69 89; presse@spschweiz.ch",SP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4289.html
86,Vatter Business Center; Bärenplatz 2 3011 Bern,Do 18.10.2012 09:30,Medienkonferenz,"Therese Schmid, Travail.Suisse; 031 370 21 11,",Travail.Suisse,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4290.html
87,Congress Centre Kursaal Interlaken,Do 20.09.2012,"Am 1. Januar 2002 trat das Bundesgesetz über Arzneimittel und Medizinprodukte (kurz: Heilmittelgesetz HMG) in Kraft. Gleichzeitig entstand Swissmedic als neue Bundesbehörde. Die Kontrollaufgaben im Heilmittelbereich hatten zuvor die Kantone und das Bundesamt für Gesundheit wahrgenommen. ; Aus Anlass ihres 10jährigen Bestehens organisiert Swissmedic ein Internationales Symposium, an dem Fachleute aus dem In- und Ausland aktuelle Themen und neue Entwicklungen aus dem regulatorischen Umfeld diskutieren. So zum Beispiel die folgenden Fragen: Weshalb und wie wird ein Arzneimittel zugelassen? Warum fällen unterschiedliche Behörden unterschiedliche Entscheide? Kein Heilmittel ohne Risiken – was bedeutet dies für Betroffene? Bundesrat Alain Berset wird das Symposium eröffnen. Als Redner konnten unter anderen Prof. Dr. Guido Rasi, Direktor der europäischen Arzneimittelagentur EMA sowie weitere hochrangige Behördenvertreter und Fachleute aus der ganzen Welt gewonnen werden, so Murray Lumpkin von der US-amerikanischen FDA. Für Gespräche stehen zudem Institutsratspräsidentin Christine Beerli und Direktor Jürg Schnetzer sowie zahlreiche andere Fachleute von Swissmedic zur Verfügung.","Swissmedic; Daniel Lüthi, Mediensprecher/porte-parole; Tel. 031 322 02 76; Daniel.Luethi@swissmedic.ch","Swissmedic, Schweizerisches Heilmittelinstitut",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4291.html
88,Uni Dufour und/et Parc de l‘Ariana Genf,Mo 10.09.2012 16:45 - 19:10,Details siehe Medieneinladung und -programm,Für weitere Auskünfte betreffend Logistik und Organisation / Pour de plus amples informations sur la logistique et l’organisation:; Linda Shepard; Kommunikationsbeauftragte EDA / Chargée de communication DFAE; +41 (0)79 544 48 16,Eidgenössisches Departement für auswärtige Angelegenheiten EDA und Eidgenössisches Finanzdepartement EFD,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4292.html
89,"Parlamentsgebäude / Palais du Parlement; Landgut Lohn / Domaine du Lohn; Medienzentrum Bundeshaus, Konferenzsaal / Centre de presse du Palais fédéral, salle de conférences Bern und Kehrsatz (BE)",Di 11.09.2012 11:30 - 15:30,Details siehe Medieneinladung und -programm,Für weitere Auskünfte betreffend Logistik und Organisation / Pour de plus amples informations sur la logistique et l’organisation:; Linda Shepard; Kommunikationsbeauftragte EDA / Chargée de communication DFAE; +41 (0)79 544 48 16,Eidgenössisches Departement für auswärtige Angelegenheiten EDA und Eidgenössisches Finanzdepartement EFD,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4293.html
90,"KKL, Luzern",Mo 24.09.2012 09:00 - 15:30,Verleihung des KTI Medtech Awards 2012,"Eliane Ritler, Kommunikation KTI; 031 324 19 95, eliane.ritler@kti.admin.ch",Kommission für Technologie und Innovation KTI – ab 1.1.2018 Innosuisse - Schweizerische Agentur für Innovationsförderung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4294.html
91,Haus der Kantone; Speichergasse 6 3011 Bern,Mi 19.09.2012 14:30 - 15:30,"Medienkonferenz; Ablauf: 14:30 Uhr Begrüssung im Namen der Trägerschaft (Carolina Müller-Möhl, Müller-Möhl Foundation); anschl. Projektvorstellung (Rainer Huber, Geschäftsführer Forum Bildung); anschl. Mehrwert für Schulen (Prof. Dr. Jürgen Oelkers, Jury-Präsident); anschl. Bedeutung des Schulpreises für SchulleiterInnen (Bernard Gertsch, Präsident Verband Deutschschweizer SchulleiterInnen); anschl. Die Kantone vertreten im Patronatskomitee (Isabelle Chassot, Staatsrätin und Präsident EDK); 15:00 Uhr Fragerunde und Apéro",Marco Canonica; +41 79 218 13 01 / m.canonica@schaerer-partner.ch,Forum Bildung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4295.html
92,Kultur-Casino; Grosser Konzertsaal 3011 Bern,Do 27.09.2012 11:30 - 14:00,Mit Bundesrat Johann Schneider-Ammann,Ursula Kocher-Stulz; Leiterin Administration; LITRA Informationsdienst für den öffentlichen Verkehr; Tel. direkt +41 31 328 32 36; Tel. +41 31 328 32 32,LITRA/Verkehrsforum,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4296.html
